Loan ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies
be51ad48-3a65-4eed-8256-16268140de5a,Fully Paid,99999999.0,Short Term,703.0,1088282.0,Rent,other,16142.97,22.7,9.0,1.0,66196.0,203852.0,1.0
c7259e98-24f1-46b4-9ba8-5d12bf8145e9,Charged Off,157102.0,Short Term,6930.0,753768.0,Rent,Other,11243.82,11.1,5.0,0.0,33307.0,65450.0,0.0
20995a57-ab96-4ab0-9679-ba300e56cce7,Fully Paid,99999999.0,Short Term,740.0,1045057.0,Home Mortgage,Debt Consolidation,3683.91,32.2,16.0,0.0,108566.0,661672.0,0.0
3801ba1c-cdf0-46fd-9bd1-8874006305af,Fully Paid,260744.0,Short Term,733.0,673645.0,Home Mortgage,Debt Consolidation,14146.64,15.0,15.0,0.0,321860.0,523424.0,0.0
072ed251-5f6f-4dfb-9098-1f92913985a3,Fully Paid,236830.0,Short Term,707.0,883196.0,Rent,Debt Consolidation,15971.02,15.0,9.0,0.0,301796.0,506440.0,0.0
6eb18693-e0ab-4558-a842-8cd81cc92fad,Charged Off,553454.0,Long Term,735.0,1205778.0,Home Mortgage,Debt Consolidation,15675.0,16.0,9.0,0.0,220951.0,382976.0,0.0
a40ee330-9b99-455a-8030-17305bac3299,Fully Paid,404074.0,Short Term,742.0,1551008.0,Rent,Debt Consolidation,27272.03,18.5,15.0,0.0,739423.0,1873454.0,0.0
ac629eec-be7d-4371-b520-e7ff678d47bc,Fully Paid,312158.0,Short Term,720.0,1345561.0,Home Mortgage,Debt Consolidation,18165.14,24.7,15.0,0.0,154299.0,482878.0,0.0
fc2cdd3e-9724-46df-8d53-b04d1d809b1e,Fully Paid,162140.0,Short Term,714.0,678946.0,Home Mortgage,Debt Consolidation,10863.06,14.5,8.0,1.0,84246.0,301070.0,1.0
2465902d-aae5-4e05-bc04-bb7c493949f4,Fully Paid,99999999.0,Short Term,742.0,942400.0,Home Mortgage,Debt Consolidation,10287.74,18.8,10.0,0.0,408842.0,903452.0,0.0
badabfad-601a-4ee6-a2a4-c00f24088f7a,Fully Paid,123244.0,Short Term,718.0,967670.0,Home Mortgage,Debt Consolidation,16692.26,14.6,10.0,0.0,86640.0,213004.0,0.0
0a871318-8864-4c6a-ad16-eb7afab68d74,Fully Paid,351934.0,Long Term,742.0,4274145.0,Home Mortgage,Debt Consolidation,48084.06,28.8,12.0,1.0,165661.0,470162.0,1.0
08ebaa63-db7e-4d1e-84fa-fe299eb5b525,Fully Paid,99999999.0,Short Term,742.0,2413950.0,Home Mortgage,Home Improvements,26754.66,26.0,10.0,0.0,139498.0,220968.0,0.0
1b18613a-a5a5-42e6-96fc-cb19da7bbfbb,Charged Off,752906.0,Long Term,6770.0,1579147.0,Rent,Debt Consolidation,26187.51,26.0,6.0,0.0,336908.0,541838.0,0.0
4ffb4c12-e059-4a9a-ad58-2acec2b7fb17,Charged Off,218350.0,Short Term,7070.0,829730.0,Own Home,Debt Consolidation,24477.13,18.1,15.0,0.0,97508.0,336050.0,0.0
424c10e9-dd6d-4742-836b-c481719eb5ad,Charged Off,325886.0,Long Term,636.0,1313375.0,Home Mortgage,Debt Consolidation,17839.86,21.9,8.0,0.0,227791.0,279708.0,0.0
b8340716-867e-4bcc-a28b-79461915a436,Charged Off,562562.0,Short Term,674.0,1160387.0,Home Mortgage,Debt Consolidation,30460.23,17.2,13.0,0.0,762223.0,1170532.0,0.0
ca8c11b4-f2cc-43e1-8e21-4f498cfa07ca,Fully Paid,99999999.0,Long Term,629.0,1817635.0,Home Mortgage,Debt Consolidation,28173.39,17.2,18.0,0.0,618355.0,978142.0,0.0
6194461b-48a5-405b-af60-338d9240cf6f,Fully Paid,268664.0,Long Term,734.0,1933630.0,Rent,Debt Consolidation,18369.58,22.5,23.0,0.0,186713.0,720654.0,0.0
65777f2e-d551-4624-912b-92e2018da5d8,Charged Off,390302.0,Short Term,7410.0,1291354.0,Own Home,Debt Consolidation,21845.25,25.1,12.0,0.0,367194.0,1456092.0,0.0
bb513d98-4c19-4891-ab6e-73a3b3e3f8e3,Fully Paid,267828.0,Short Term,733.0,925224.0,Rent,Debt Consolidation,10717.14,14.2,8.0,0.0,76817.0,156332.0,0.0
98038ced-8bad-4c5b-a933-f1b0354f3e06,Fully Paid,399366.0,Long Term,624.0,959405.0,Rent,Debt Consolidation,8954.51,10.8,11.0,0.0,324311.0,550616.0,0.0
74e39f89-def2-405f-8941-2c6914e82165,Fully Paid,108636.0,Short Term,728.0,431547.0,Rent,Other,3704.05,17.4,8.0,0.0,112233.0,339328.0,0.0
2d22e32c-24a4-4639-bc6e-59ec6bbaf4c0,Fully Paid,99999999.0,Short Term,750.0,966150.0,Home Mortgage,Debt Consolidation,9097.77,13.6,5.0,1.0,193553.0,364430.0,1.0
884eb7a8-c211-438d-a467-10470dee893b,Fully Paid,217360.0,Short Term,741.0,1291658.0,Home Mortgage,Debt Consolidation,20235.95,17.6,13.0,0.0,218120.0,373604.0,0.0
d7952a70-ece1-4797-8a77-dad0be0df18e,Fully Paid,99999999.0,Long Term,706.0,1499176.0,Home Mortgage,Debt Consolidation,3522.98,13.2,12.0,1.0,61142.0,275484.0,1.0
2976fcd2-3ce4-4cdc-9e44-a5a6cd0bb4f2,Fully Paid,527736.0,Long Term,737.0,1255900.0,Home Mortgage,Debt Consolidation,18001.36,25.8,8.0,0.0,231648.0,584364.0,0.0
677c2146-a4b7-42bc-85cb-01a0c4b97a7a,Charged Off,204930.0,Short Term,731.0,1027349.0,Rent,Debt Consolidation,12071.27,9.5,11.0,0.0,155800.0,522896.0,0.0
3d339862-d12f-4c7b-bab4-ee4a69dc8c63,Fully Paid,544566.0,Long Term,682.0,1599021.0,Home Mortgage,Debt Consolidation,20254.19,11.2,10.0,0.0,491112.0,771562.0,0.0
db0e3d70-711d-4b56-b9e1-07058e694b9c,Charged Off,100188.0,Short Term,712.0,1057654.0,Rent,Debt Consolidation,13396.9,15.6,4.0,0.0,99066.0,122694.0,0.0
6135c006-957a-4dc6-9b0b-216fc773c4d5,Fully Paid,315238.0,Short Term,746.0,850820.0,Rent,Debt Consolidation,11060.47,12.5,10.0,0.0,241224.0,859452.0,0.0
88b77c78-f4dc-4635-8def-b872a5a87f81,Fully Paid,767228.0,Short Term,714.0,1855293.0,Rent,Debt Consolidation,33550.01,13.1,16.0,0.0,116964.0,868120.0,0.0
919c0680-7ba0-403e-b5e1-4bbe0b80642a,Fully Paid,80190.0,Short Term,744.0,1288922.0,Rent,Debt Consolidation,21771.91,19.9,14.0,0.0,480757.0,697576.0,0.0
15f359e4-8a49-4681-8ddd-67178c4c6d11,Fully Paid,86922.0,Short Term,735.0,1386050.0,Home Mortgage,Debt Consolidation,33958.32,19.9,18.0,0.0,403256.0,858308.0,0.0
a9dd3c22-f47a-493a-a7cd-837461557349,Fully Paid,394174.0,Short Term,691.0,4160772.0,Rent,other,15082.77,44.1,4.0,0.0,529150.0,882882.0,0.0
374416d5-c4a3-4531-9fe3-eaa6869b22ce,Fully Paid,290158.0,Short Term,726.0,1002326.0,Rent,Debt Consolidation,12529.17,15.5,6.0,0.0,91751.0,167310.0,0.0
5633c4d4-d97e-41cb-811f-f3f6e41698f0,Charged Off,223322.0,Short Term,7420.0,3489084.0,Home Mortgage,Business Loan,29366.4,17.6,12.0,0.0,1195518.0,4857116.0,0.0
d13abc39-6a43-41ec-b4d9-46f33693448e,Fully Paid,222200.0,Long Term,736.0,1650340.0,Home Mortgage,Debt Consolidation,17741.25,19.5,31.0,0.0,421686.0,13950354.0,0.0
e3e44657-e781-45a1-9b94-7c54bdf856a1,Fully Paid,268862.0,Short Term,745.0,1431878.0,Rent,Debt Consolidation,19890.91,16.0,17.0,0.0,182951.0,530926.0,0.0
50113b7f-1285-4a6d-a8b7-161f18a9189e,Fully Paid,343244.0,Short Term,744.0,3121776.0,Rent,Debt Consolidation,17924.22,20.1,9.0,0.0,296001.0,780736.0,0.0
ef42bbd3-d55f-4e8d-9975-4b606820e59c,Fully Paid,99999999.0,Long Term,716.0,1450080.0,Home Mortgage,Debt Consolidation,14138.28,19.1,9.0,0.0,226442.0,710578.0,0.0
8821710a-31ab-4a31-94fa-7a9699aee100,Fully Paid,99999999.0,Long Term,719.0,3034528.0,Own Home,Debt Consolidation,24554.46,15.4,35.0,0.0,389671.0,2534818.0,0.0
1925360b-d8a1-4d38-8bd0-0e0cc829958a,Fully Paid,99999999.0,Short Term,699.0,873050.0,Rent,other,15787.48,17.2,7.0,0.0,175978.0,213356.0,0.0
0bdc7d8b-4c12-4cc4-abaa-98dadc2d3b5e,Fully Paid,787864.0,Long Term,697.0,3304936.0,Rent,Debt Consolidation,43790.44,21.0,15.0,0.0,742311.0,1109042.0,0.0
3dff9511-a3b4-4d6e-ae0e-a96cbb8a5dec,Fully Paid,456544.0,Long Term,722.0,1629744.0,Rent,Debt Consolidation,19964.25,12.7,12.0,0.0,377169.0,539154.0,0.0
3c66ff08-d547-4d97-be7a-e03599f0c509,Fully Paid,161524.0,Short Term,745.0,5579730.0,Home Mortgage,Debt Consolidation,51612.55,22.7,15.0,0.0,1346207.0,2715614.0,0.0
174d80d5-b6c2-4c36-bdf1-5991ce810b71,Fully Paid,99999999.0,Short Term,746.0,1301766.0,Own Home,Debt Consolidation,27445.5,17.5,17.0,0.0,330657.0,1139468.0,0.0
785e4f23-dc4d-46b3-967a-83b17df13e1c,Charged Off,461802.0,Long Term,6330.0,964535.0,Own Home,Debt Consolidation,27408.83,14.5,10.0,0.0,480168.0,741312.0,0.0
31671cde-6b18-4c77-a949-02b390fc541d,Fully Paid,222310.0,Short Term,724.0,8063790.0,Own Home,Home Improvements,10348.54,13.4,14.0,0.0,17708.0,1708080.0,0.0
4e2a7739-aa88-4466-8480-051e2522a67c,Fully Paid,99999999.0,Short Term,748.0,1544985.0,Own Home,Debt Consolidation,19286.52,17.6,11.0,0.0,195719.0,948178.0,0.0
3d32be19-a1e4-4627-a4c8-c6e017a8100f,Fully Paid,99999999.0,Short Term,738.0,1029230.0,Own Home,Debt Consolidation,13894.51,14.0,10.0,0.0,245822.0,702790.0,0.0
102db019-c559-44a3-9334-7ad98ad23756,Fully Paid,289806.0,Short Term,727.0,1116649.0,Home Mortgage,Debt Consolidation,16377.62,14.6,8.0,0.0,293835.0,397012.0,0.0
4eb8adfc-703b-4da8-9839-fe121f47c465,Fully Paid,133078.0,Short Term,714.0,1139658.0,Rent,Buy House,15385.44,17.5,8.0,0.0,38209.0,144122.0,0.0
0045ba28-ce3a-4732-ba2e-2609d095ac35,Fully Paid,130834.0,Short Term,690.0,2353872.0,Own Home,Other,15967.03,13.8,13.0,1.0,6213.0,32714.0,1.0
46dffffe-01c7-4031-9a35-41d874dd3a9c,Fully Paid,322784.0,Long Term,629.0,1412384.0,Rent,Debt Consolidation,21656.39,13.8,14.0,0.0,177175.0,262680.0,0.0
662a7ee5-f349-4fae-9adf-8fd55f07467c,Charged Off,112684.0,Short Term,743.0,513836.0,Rent,other,7536.35,13.6,10.0,0.0,19722.0,101464.0,0.0
10bcd843-f9ba-459d-9681-40c5b3e3a0dc,Fully Paid,549780.0,Long Term,741.0,4938024.0,Home Mortgage,Debt Consolidation,46499.65,17.5,10.0,0.0,588601.0,831138.0,0.0
cee565a4-86d4-4dfe-91a2-84995f9eb8fd,Fully Paid,286638.0,Short Term,741.0,777746.0,Rent,Debt Consolidation,16916.08,14.2,20.0,0.0,235429.0,535568.0,0.0
ba172488-e494-4d35-be18-0b68167bbbdf,Fully Paid,258544.0,Short Term,747.0,1302469.0,Home Mortgage,Debt Consolidation,14218.65,12.7,4.0,0.0,180652.0,221826.0,0.0
3fb7b060-3bbf-4048-8c96-23fd7b383d86,Charged Off,525316.0,Long Term,706.0,1512248.0,Home Mortgage,Debt Consolidation,16634.69,11.7,10.0,0.0,616322.0,1041788.0,0.0
87cec9e2-d85c-428b-90c6-f92cc0aeab4b,Fully Paid,98472.0,Short Term,747.0,283499.0,Rent,other,1327.72,10.0,4.0,0.0,40451.0,487828.0,0.0
b2355b18-60d4-4d24-8ac0-84c6d3289f06,Fully Paid,199210.0,Short Term,716.0,620350.0,Rent,Debt Consolidation,5159.07,15.0,5.0,0.0,97489.0,130196.0,0.0
bae1e93b-f2ae-40a1-855b-019b5c9c26e1,Fully Paid,242924.0,Long Term,681.0,730550.0,Rent,Debt Consolidation,9618.94,10.8,13.0,0.0,226290.0,410036.0,0.0
e8b9128a-6755-4aed-b138-e0ce7c5d410c,Fully Paid,99999999.0,Short Term,744.0,1960895.0,Rent,Debt Consolidation,12500.67,6.5,11.0,0.0,155287.0,296230.0,0.0
3ebbf2c4-e519-4274-b7b2-e3d4563a094f,Fully Paid,435028.0,Long Term,720.0,1822176.0,Rent,small_business,17523.32,11.0,10.0,0.0,204744.0,669680.0,0.0
84fcadf8-1e98-412b-a177-2163af77e469,Fully Paid,221386.0,Short Term,742.0,1057293.0,Rent,Home Improvements,6484.89,16.5,5.0,0.0,66804.0,192434.0,0.0
1d01cb1e-0e14-4b30-914b-fb3440e64ef2,Fully Paid,627704.0,Long Term,725.0,1207887.0,Rent,Debt Consolidation,17011.08,16.0,13.0,0.0,609140.0,1540000.0,0.0
f2ad9dba-ff88-4b13-b23d-4c73b8b08b4e,Fully Paid,99999999.0,Short Term,745.0,1472367.0,Rent,other,25643.73,16.5,16.0,0.0,324064.0,542256.0,0.0
2c368b06-d76a-409a-9838-b7b573bbb8f4,Fully Paid,394878.0,Short Term,719.0,1308055.0,Home Mortgage,Debt Consolidation,7008.91,20.8,7.0,0.0,129276.0,244574.0,0.0
6ee22f27-314b-482c-8880-c3bf374b1877,Fully Paid,42988.0,Short Term,751.0,1114008.0,Rent,Take a Trip,11789.88,15.4,10.0,0.0,39159.0,214874.0,0.0
f58014f1-49bf-4b9a-8731-b3b369ed4ff5,Charged Off,65956.0,Short Term,7130.0,729619.0,Rent,Debt Consolidation,18240.57,11.4,11.0,0.0,194883.0,248512.0,0.0
62fb60fd-f363-4e7d-b24c-0dbf4a776a68,Fully Paid,401302.0,Short Term,743.0,1155276.0,Own Home,Debt Consolidation,25319.78,25.0,11.0,0.0,348175.0,778294.0,0.0
ddc4aec4-9c8c-42aa-8c0f-34479f42847b,Fully Paid,577170.0,Short Term,745.0,1263158.0,Home Mortgage,Debt Consolidation,21789.39,23.2,18.0,0.0,666558.0,2143900.0,0.0
87dc6858-da3d-44dc-bd06-b911c3d72316,Fully Paid,580954.0,Long Term,722.0,1091968.0,Home Mortgage,Debt Consolidation,16652.55,16.7,11.0,0.0,514767.0,1548184.0,0.0
2744116b-9aef-449c-bcde-7c54a9cc91ff,Fully Paid,99999999.0,Short Term,715.0,1046881.0,Rent,Debt Consolidation,16750.02,25.2,10.0,2.0,294994.0,485188.0,0.0
faec70a3-1b3a-4fdb-8b5e-a292c634b992,Charged Off,372020.0,Long Term,7390.0,1133958.0,Rent,Debt Consolidation,15251.68,13.9,10.0,0.0,23047.0,98428.0,0.0
554238c9-f8c6-43d9-a70f-9bb31650dc09,Fully Paid,757152.0,Long Term,668.0,2578205.0,Home Mortgage,Debt Consolidation,51134.51,17.6,14.0,0.0,410590.0,645084.0,0.0
4b271fb5-19f5-491a-9d39-bcd779085b9f,Fully Paid,444180.0,Short Term,697.0,1889284.0,Rent,Debt Consolidation,35738.81,19.0,8.0,0.0,200184.0,244244.0,0.0
8bc5c0fd-1db5-42fc-833c-103c2763fa35,Fully Paid,345070.0,Short Term,677.0,2160585.0,Home Mortgage,Debt Consolidation,30248.19,26.4,7.0,0.0,161424.0,209088.0,0.0
7ccb0d04-fcae-484a-bd96-2eef8d44728a,Fully Paid,262636.0,Long Term,656.0,1134072.0,Home Mortgage,Debt Consolidation,15310.01,23.9,16.0,0.0,86830.0,277750.0,0.0
0bf86946-5cd7-4432-9055-7711eb072970,Fully Paid,99999999.0,Short Term,739.0,893399.0,Rent,Other,14964.4,15.4,5.0,0.0,116451.0,206822.0,0.0
ff50779a-18b4-421e-89cd-707a6e747e22,Fully Paid,176264.0,Short Term,749.0,1141710.0,Own Home,Debt Consolidation,3881.89,29.3,8.0,1.0,177479.0,969342.0,1.0
46b2e8b7-9651-4495-89f6-eef653a78eeb,Fully Paid,505142.0,Short Term,749.0,2908425.0,Home Mortgage,Debt Consolidation,32962.15,20.5,8.0,0.0,473233.0,839146.0,0.0
c1f8f0b3-a3b8-4ccb-a338-c4ca2f28210e,Fully Paid,185240.0,Short Term,706.0,1505712.0,Home Mortgage,Debt Consolidation,8770.78,8.3,9.0,0.0,192774.0,289872.0,0.0
207bfbbc-24fd-4732-94d5-62db5c72184c,Fully Paid,269676.0,Long Term,680.0,1900399.0,Home Mortgage,Debt Consolidation,51944.29,17.3,17.0,0.0,1035633.0,1577818.0,0.0
071a1ad4-eb35-4b09-b647-3016a3728728,Fully Paid,195338.0,Short Term,703.0,484785.0,Rent,Debt Consolidation,12887.13,13.6,12.0,0.0,257982.0,355608.0,0.0
48d1a353-49a1-4fbd-bd2f-5218d441136a,Fully Paid,99999999.0,Short Term,748.0,1586272.0,Rent,Debt Consolidation,24851.62,20.4,5.0,0.0,665513.0,825924.0,0.0
b09c448f-6269-4d25-a603-a6e7a79cef5f,Charged Off,405196.0,Short Term,611.0,5832240.0,Home Mortgage,Debt Consolidation,93899.14,31.8,26.0,0.0,1364295.0,2109096.0,0.0
19fcd9ce-3578-4d5a-97ef-a560d15020fc,Fully Paid,86306.0,Short Term,723.0,541177.0,Home Mortgage,Debt Consolidation,5096.18,15.4,5.0,0.0,280345.0,358292.0,0.0
5442009b-977f-437d-a960-3529de7aa5f6,Fully Paid,134068.0,Long Term,696.0,656146.0,Home Mortgage,Debt Consolidation,3608.86,10.1,11.0,0.0,86583.0,317284.0,0.0
0c05f703-96fe-470e-b8c5-b6df2f9f655f,Charged Off,282106.0,Long Term,676.0,674120.0,Home Mortgage,Debt Consolidation,14718.16,12.0,12.0,0.0,169917.0,455422.0,0.0
5a3fef5b-7d43-42e2-9b64-b71a38c68ea8,Fully Paid,771694.0,Long Term,684.0,3808360.0,Rent,major_purchase,12535.82,14.3,7.0,0.0,39102.0,235774.0,0.0
950e13ba-4331-4431-8f59-e95c787f7596,Fully Paid,604120.0,Long Term,681.0,3912993.0,Home Mortgage,Debt Consolidation,55107.98,19.4,16.0,0.0,1213720.0,1607958.0,0.0
e39be67e-839c-48d2-9c38-73a716b7ec19,Fully Paid,99999999.0,Short Term,751.0,809894.0,Rent,Other,2544.48,20.0,6.0,0.0,2508.0,966944.0,0.0
267dde5f-2b20-48c2-8dd6-f5e8c020a272,Fully Paid,337898.0,Short Term,717.0,855988.0,Rent,Debt Consolidation,9344.39,8.9,6.0,0.0,175655.0,304018.0,0.0
c26ce762-b059-4441-8e2b-81a8b9f0966f,Fully Paid,770000.0,Short Term,698.0,3097000.0,Home Mortgage,Home Improvements,21369.3,32.4,13.0,0.0,500783.0,890714.0,0.0
fa143b49-ff1b-45c7-854b-62a7c72ee3c7,Fully Paid,770550.0,Short Term,730.0,5038534.0,Home Mortgage,Debt Consolidation,68439.9,26.6,7.0,0.0,899384.0,1518066.0,0.0
5f0ae6fb-cdf2-4256-9555-1cdde19795dc,Fully Paid,324918.0,Long Term,698.0,1159152.0,Rent,Debt Consolidation,7553.83,16.7,14.0,2.0,26106.0,944416.0,0.0
96f213cb-b500-42d1-9e5b-e6bf21274135,Fully Paid,165924.0,Short Term,732.0,862695.0,Home Mortgage,Debt Consolidation,27102.93,33.6,13.0,0.0,242744.0,685542.0,0.0
593e0c54-cc80-4096-a356-561b03cbff6d,Charged Off,377850.0,Long Term,711.0,1212029.0,Rent,other,1080.72,18.0,10.0,0.0,14972.0,433444.0,0.0
dcf7d045-9d49-4eb7-a2b0-fec0cf4d29e4,Fully Paid,266684.0,Short Term,730.0,965352.0,Home Mortgage,Debt Consolidation,11664.67,15.4,13.0,0.0,201286.0,468952.0,0.0
3234f84f-2ebd-4e0c-b036-2ba0ada6ab14,Fully Paid,152702.0,Short Term,704.0,1036127.0,Rent,Debt Consolidation,4636.76,14.8,10.0,1.0,122037.0,316118.0,1.0
35dfdc86-2d4e-4cdf-9b99-a64c1b6cd762,Fully Paid,99999999.0,Short Term,724.0,649705.0,Rent,Debt Consolidation,11099.23,12.0,4.0,0.0,137674.0,322718.0,0.0
920889e7-9c28-4f84-b972-99a34d4a9dde,Fully Paid,259996.0,Short Term,747.0,2245344.0,Home Mortgage,Business Loan,23014.7,27.1,7.0,0.0,120973.0,509344.0,0.0
eb44940b-56c1-4e7e-9b11-81475a728109,Charged Off,417912.0,Short Term,736.0,1054519.0,Rent,Debt Consolidation,11599.69,12.0,9.0,1.0,207480.0,408584.0,1.0
9834b505-4642-412c-be0f-f41334768b1d,Fully Paid,99999999.0,Short Term,721.0,1153908.0,Home Mortgage,Debt Consolidation,4480.96,9.3,8.0,0.0,124868.0,278608.0,0.0
623bf944-abb5-4731-83fb-c9294f13f392,Fully Paid,147004.0,Short Term,750.0,1223277.0,Home Mortgage,Other,927.58,35.5,4.0,0.0,21451.0,775940.0,0.0
03ea31a0-1b95-43c6-86da-c8b1954c8a9e,Charged Off,233662.0,Short Term,666.0,593769.0,Rent,Debt Consolidation,8065.5,13.5,13.0,1.0,71288.0,176000.0,1.0
c3407fe0-fd6d-4435-9e8b-778145671348,Fully Paid,44198.0,Short Term,714.0,763496.0,Home Mortgage,Debt Consolidation,9925.41,20.0,6.0,0.0,399855.0,493086.0,0.0
62a19a23-47ac-450d-9353-7d6d9706c5ce,Charged Off,355960.0,Long Term,700.0,1029439.0,Home Mortgage,Debt Consolidation,22904.88,11.8,12.0,0.0,168758.0,234014.0,0.0
58ee1ef6-0bf1-4a47-bffd-70990d656d1a,Fully Paid,99999999.0,Short Term,670.0,531012.0,Rent,other,4646.45,14.4,8.0,0.0,175408.0,613602.0,0.0
5c7c2082-607c-4caa-ae4e-b9feb13d4704,Charged Off,757218.0,Long Term,7010.0,3269805.0,Home Mortgage,Debt Consolidation,74388.04,25.8,19.0,0.0,3995073.0,6354216.0,0.0
fa49f86a-d814-45da-a593-28aa5891cadb,Fully Paid,321794.0,Short Term,719.0,1389527.0,Home Mortgage,Debt Consolidation,15979.38,33.2,12.0,1.0,277381.0,377410.0,1.0
988dc96c-d0af-4e9b-b2c6-aa7066b64b4c,Fully Paid,215050.0,Long Term,688.0,1002915.0,Rent,Debt Consolidation,13623.0,11.1,10.0,0.0,214529.0,348392.0,0.0
bff3e64c-8701-47f6-bc53-340bcb0f4f03,Fully Paid,99999999.0,Short Term,704.0,1456559.0,Home Mortgage,Medical Bills,22940.79,30.0,7.0,0.0,676780.0,1137356.0,0.0
eeef7c73-3257-40ec-920e-8f70b612ae6f,Fully Paid,671836.0,Short Term,643.0,1459922.0,Home Mortgage,Debt Consolidation,30171.62,14.4,8.0,0.0,4769.0,15202.0,0.0
d9f4d458-8e4e-43a4-9aca-9e1060d9f190,Charged Off,273526.0,Long Term,686.0,657495.0,Home Mortgage,Debt Consolidation,7341.79,6.0,13.0,0.0,100301.0,492074.0,0.0
203a3e69-4ad9-41a6-9ba0-f0ab12b09075,Fully Paid,263758.0,Short Term,740.0,1063050.0,Home Mortgage,Debt Consolidation,25158.66,17.5,14.0,1.0,237177.0,393448.0,1.0
5197e05a-8184-4c5e-902f-711349c6ced2,Fully Paid,306636.0,Long Term,684.0,1418730.0,Own Home,Debt Consolidation,20689.86,17.4,9.0,0.0,155990.0,453816.0,0.0
4e4562e2-7865-42c3-ac3d-7dbdb7f01ca3,Charged Off,563486.0,Long Term,696.0,1265267.0,Home Mortgage,Debt Consolidation,15921.24,11.0,13.0,1.0,262257.0,583990.0,1.0
c4e087b2-0683-4bc7-9db6-4536a6edc3ec,Fully Paid,262262.0,Short Term,743.0,981483.0,Home Mortgage,Debt Consolidation,15458.21,14.4,12.0,1.0,120441.0,365068.0,1.0
59d81ae3-5056-4cbb-8b4e-ccfae41103c8,Fully Paid,129140.0,Short Term,736.0,501923.0,Rent,Debt Consolidation,9703.68,8.9,20.0,0.0,187739.0,635602.0,0.0
624658c0-c6f7-45a2-84ec-9a1d9260048d,Charged Off,365508.0,Long Term,7360.0,1136409.0,Rent,Debt Consolidation,13646.37,33.4,9.0,0.0,141094.0,363022.0,0.0
2f85ed8a-e030-4709-94f8-dcae04eeee6c,Fully Paid,44044.0,Short Term,697.0,1084197.0,Home Mortgage,Debt Consolidation,14094.58,23.0,14.0,0.0,82707.0,178332.0,0.0
773b08c7-8545-4ccc-bd64-f4f06068d243,Fully Paid,304238.0,Short Term,731.0,1726682.0,Home Mortgage,Home Improvements,10964.33,25.5,7.0,0.0,210843.0,508596.0,0.0
9b5be8db-f92c-463e-a8da-862cbb5f3144,Charged Off,193490.0,Long Term,664.0,2304852.0,Home Mortgage,Debt Consolidation,17420.91,16.3,7.0,0.0,78869.0,108966.0,0.0
96bef6b1-95b0-4237-992f-16f538ef388f,Fully Paid,60280.0,Short Term,719.0,818026.0,Rent,Home Improvements,12952.11,22.9,9.0,0.0,49913.0,124828.0,0.0
580d4fdf-6755-4198-ab9d-fa789fd176e0,Fully Paid,215556.0,Short Term,744.0,1023891.0,Home Mortgage,Debt Consolidation,17832.83,33.2,9.0,0.0,232712.0,567292.0,0.0
9afc8e6c-aa83-4e55-9bba-510745713745,Charged Off,177342.0,Short Term,702.0,1178931.0,Rent,Business Loan,13262.95,7.6,8.0,0.0,50654.0,181038.0,0.0
1a09a99b-9e3e-4bf7-b8b3-a2c8e7880966,Charged Off,262262.0,Short Term,718.0,610375.0,Own Home,Debt Consolidation,3585.87,15.5,6.0,1.0,105032.0,253924.0,1.0
d291083d-28c7-4530-be78-16b1f55443ed,Charged Off,329978.0,Short Term,711.0,1709829.0,Rent,Debt Consolidation,38328.7,14.4,23.0,0.0,421895.0,1436776.0,0.0
dd20ea35-e216-4c0e-b7df-9c8a095412e2,Charged Off,111342.0,Short Term,7480.0,605796.0,Rent,Debt Consolidation,14337.4,9.4,13.0,0.0,176320.0,416636.0,0.0
71ff61c0-3601-4f25-9436-0065dd0778b4,Fully Paid,99999999.0,Long Term,733.0,2881920.0,Rent,Debt Consolidation,18060.07,18.0,7.0,0.0,469034.0,1209582.0,0.0
d4f6b611-68a0-485f-887b-c3aeb4102727,Fully Paid,121880.0,Short Term,706.0,1315636.0,Home Mortgage,Other,22694.74,43.8,14.0,0.0,129162.0,302742.0,0.0
3616ae9e-9aaa-44a5-a2cc-e0e3d1969750,Charged Off,258676.0,Short Term,737.0,1303134.0,Home Mortgage,Debt Consolidation,12922.85,15.2,16.0,0.0,255626.0,452562.0,0.0
b56c00c7-6a94-4ae0-9c1b-a9d3f2b0c7bd,Fully Paid,99999999.0,Short Term,696.0,772996.0,Home Mortgage,Debt Consolidation,16619.49,15.0,9.0,1.0,173736.0,220572.0,1.0
db90c962-a24c-4894-9790-c4d167179191,Fully Paid,99999999.0,Long Term,729.0,827222.0,Home Mortgage,Debt Consolidation,17233.57,13.7,10.0,0.0,241205.0,605814.0,0.0
79caa1ce-920d-45ea-b869-69ea685b14fa,Fully Paid,257576.0,Short Term,739.0,1158639.0,Rent,Debt Consolidation,8409.97,15.7,6.0,0.0,130416.0,341638.0,0.0
dd421c27-29d9-41cd-8b19-09fe78cd1578,Charged Off,86570.0,Short Term,731.0,485944.0,Own Home,Debt Consolidation,6114.96,12.3,5.0,0.0,9424.0,681714.0,0.0
21c2e771-6df5-4ed2-b235-d16359ddaa37,Fully Paid,432740.0,Long Term,600.0,1038920.0,Own Home,Debt Consolidation,20865.04,32.0,14.0,1.0,261763.0,567600.0,1.0
